number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0006770,Resolved,True,0,0,16,True,Caller 494,Opened by  91,14/3/2016 14:12,Created by 42,14/3/2016 14:16,Updated by 609,19/4/2016 16:21,Phone,Location 51,Category 46,Subcategory 231,Symptom 211,?,2 - Medium,2 - Medium,3 - Moderate,Group 37,Resolver 153,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 137,19/4/2016 16:21,24/4/2016 17:07
INC0006770,Closed,False,0,0,17,False,Caller 494,Opened by  91,14/3/2016 14:12,Created by 42,14/3/2016 14:16,Updated by 908,24/4/2016 17:07,Phone,Location 51,Category 46,Subcategory 231,Symptom 211,?,2 - Medium,2 - Medium,3 - Moderate,Group 37,Resolver 153,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 137,19/4/2016 16:21,24/4/2016 17:07
INC0006771,Active,True,0,0,0,True,Caller 5093,Opened by  386,14/3/2016 14:14,?,?,Updated by 908,14/3/2016 14:14,Phone,Location 93,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 186,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 169,14/3/2016 14:26,24/3/2016 18:52
INC0006771,Resolved,True,0,0,1,True,Caller 5093,Opened by  386,14/3/2016 14:14,?,?,Updated by 723,14/3/2016 14:26,Phone,Location 93,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 186,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 169,14/3/2016 14:26,24/3/2016 18:52
INC0006771,Closed,False,0,0,2,False,Caller 5093,Opened by  386,14/3/2016 14:14,?,?,Updated by 908,24/3/2016 18:52,Phone,Location 93,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 186,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 169,14/3/2016 14:26,24/3/2016 18:52
INC0006772,New,True,0,0,0,True,Caller 4550,Opened by  108,14/3/2016 14:14,?,?,Updated by 908,14/3/2016 14:14,Phone,Location 108,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 52,14/3/2016 14:26,24/3/2016 18:52
INC0006772,Active,True,0,0,1,True,Caller 4550,Opened by  108,14/3/2016 14:14,?,?,Updated by 214,14/3/2016 14:21,Phone,Location 108,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 56,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 52,14/3/2016 14:26,24/3/2016 18:52
INC0006772,Resolved,True,0,0,2,True,Caller 4550,Opened by  108,14/3/2016 14:14,?,?,Updated by 214,14/3/2016 14:26,Phone,Location 108,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 56,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 52,14/3/2016 14:26,24/3/2016 18:52
INC0006772,Closed,False,0,0,3,False,Caller 4550,Opened by  108,14/3/2016 14:14,?,?,Updated by 908,24/3/2016 18:52,Phone,Location 108,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 56,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 52,14/3/2016 14:26,24/3/2016 18:52
INC0006773,New,True,0,0,0,True,Caller 2011,Opened by  397,14/3/2016 14:16,Created by 171,14/3/2016 14:29,Updated by 746,14/3/2016 14:29,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,22/3/2016 11:01,27/3/2016 11:59
INC0006773,Active,True,1,0,1,True,Caller 2011,Opened by  397,14/3/2016 14:16,Created by 171,14/3/2016 14:29,Updated by 573,14/3/2016 14:43,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,22/3/2016 11:01,27/3/2016 11:59
INC0006773,Awaiting User Info,True,1,0,2,True,Caller 2011,Opened by  397,14/3/2016 14:16,Created by 171,14/3/2016 14:29,Updated by 60,16/3/2016 15:03,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,22/3/2016 11:01,27/3/2016 11:59
INC0006773,Awaiting User Info,True,1,0,4,True,Caller 2011,Opened by  397,14/3/2016 14:16,Created by 171,14/3/2016 14:29,Updated by 44,21/3/2016 12:09,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,22/3/2016 11:01,27/3/2016 11:59
INC0006773,Resolved,True,1,0,5,True,Caller 2011,Opened by  397,14/3/2016 14:16,Created by 171,14/3/2016 14:29,Updated by 60,22/3/2016 11:01,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,22/3/2016 11:01,27/3/2016 11:59
INC0006773,Closed,False,1,0,6,False,Caller 2011,Opened by  397,14/3/2016 14:16,Created by 171,14/3/2016 14:29,Updated by 908,27/3/2016 11:59,Phone,Location 161,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,22/3/2016 11:01,27/3/2016 11:59
INC0006774,New,True,0,0,0,True,Caller 398,Opened by  17,14/3/2016 14:19,Created by 10,14/3/2016 14:30,Updated by 44,14/3/2016 14:30,Phone,Location 43,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 31,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,18/3/2016 14:50,24/3/2016 19:00
INC0006774,Active,True,1,0,1,True,Caller 398,Opened by  17,14/3/2016 14:19,Created by 10,14/3/2016 14:30,Updated by 573,14/3/2016 14:46,Phone,Location 43,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 31,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,18/3/2016 14:50,24/3/2016 19:00
INC0006774,Active,True,1,0,4,True,Caller 398,Opened by  17,14/3/2016 14:19,Created by 10,14/3/2016 14:30,Updated by 44,14/3/2016 15:11,Phone,Location 43,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 31,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,18/3/2016 14:50,24/3/2016 19:00
INC0006774,Active,True,1,0,5,True,Caller 398,Opened by  17,14/3/2016 14:19,Created by 10,14/3/2016 14:30,Updated by 429,14/3/2016 15:15,Phone,Location 43,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 31,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,18/3/2016 14:50,24/3/2016 19:00
INC0006774,Active,True,1,0,6,True,Caller 398,Opened by  17,14/3/2016 14:19,Created by 10,14/3/2016 14:30,Updated by 429,14/3/2016 16:46,Phone,Location 43,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 31,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,18/3/2016 14:50,24/3/2016 19:00
INC0006774,Active,True,2,0,7,True,Caller 398,Opened by  17,14/3/2016 14:19,Created by 10,14/3/2016 14:30,Updated by 429,14/3/2016 16:47,Phone,Location 43,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,18/3/2016 14:50,24/3/2016 19:00
INC0006774,Active,True,2,0,9,True,Caller 398,Opened by  17,14/3/2016 14:19,Created by 10,14/3/2016 14:30,Updated by 135,18/3/2016 14:49,Phone,Location 43,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,18/3/2016 14:50,24/3/2016 19:00
INC0006774,Resolved,True,2,0,10,True,Caller 398,Opened by  17,14/3/2016 14:19,Created by 10,14/3/2016 14:30,Updated by 135,18/3/2016 14:50,Phone,Location 43,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,18/3/2016 14:50,24/3/2016 19:00
INC0006774,Closed,False,2,0,11,False,Caller 398,Opened by  17,14/3/2016 14:19,Created by 10,14/3/2016 14:30,Updated by 908,24/3/2016 19:00,Phone,Location 43,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,18/3/2016 14:50,24/3/2016 19:00
INC0006775,New,True,0,0,0,True,Caller 4651,Opened by  108,14/3/2016 14:21,Created by 52,14/3/2016 15:09,Updated by 214,14/3/2016 15:09,Phone,Location 43,Category 46,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 214,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,14/3/2016 15:52,24/3/2016 18:52
INC0006775,New,True,0,0,1,True,Caller 4651,Opened by  108,14/3/2016 14:21,Created by 52,14/3/2016 15:09,Updated by 860,14/3/2016 15:49,Phone,Location 43,Category 46,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 214,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,14/3/2016 15:52,24/3/2016 18:52
INC0006775,Resolved,True,0,0,2,True,Caller 4651,Opened by  108,14/3/2016 14:21,Created by 52,14/3/2016 15:09,Updated by 860,14/3/2016 15:52,Phone,Location 43,Category 46,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 214,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,14/3/2016 15:52,24/3/2016 18:52
INC0006775,Closed,False,0,0,3,False,Caller 4651,Opened by  108,14/3/2016 14:21,Created by 52,14/3/2016 15:09,Updated by 908,24/3/2016 18:52,Phone,Location 43,Category 46,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 214,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,14/3/2016 15:52,24/3/2016 18:52
INC0006776,New,True,0,0,0,True,Caller 1517,Opened by  17,14/3/2016 14:22,Created by 10,14/3/2016 14:25,Updated by 44,14/3/2016 14:25,Phone,Location 143,Category 42,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 56,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 52,15/3/2016 13:44,24/3/2016 19:00
INC0006776,Active,True,1,0,1,True,Caller 1517,Opened by  17,14/3/2016 14:22,Created by 10,14/3/2016 14:25,Updated by 573,14/3/2016 14:48,Phone,Location 143,Category 42,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 56,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 52,15/3/2016 13:44,24/3/2016 19:00
INC0006776,Active,True,1,0,2,True,Caller 1517,Opened by  17,14/3/2016 14:22,Created by 10,14/3/2016 14:25,Updated by 573,14/3/2016 14:48,Phone,Location 143,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 56,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 52,15/3/2016 13:44,24/3/2016 19:00
INC0006776,Resolved,True,1,0,3,True,Caller 1517,Opened by  17,14/3/2016 14:22,Created by 10,14/3/2016 14:25,Updated by 214,15/3/2016 13:44,Phone,Location 143,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 56,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 52,15/3/2016 13:44,24/3/2016 19:00
INC0006776,Closed,False,1,0,4,False,Caller 1517,Opened by  17,14/3/2016 14:22,Created by 10,14/3/2016 14:25,Updated by 908,24/3/2016 19:00,Phone,Location 143,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 56,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 52,15/3/2016 13:44,24/3/2016 19:00
INC0006777,New,True,0,0,0,True,Caller 3873,Opened by  40,14/3/2016 14:22,?,?,Updated by 908,14/3/2016 14:22,Phone,Location 204,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 24,27/3/2016 22:12,1/4/2016 22:59
INC0006777,New,True,1,0,1,True,Caller 3873,Opened by  40,14/3/2016 14:22,?,?,Updated by 551,14/3/2016 17:07,Phone,Location 204,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 24,27/3/2016 22:12,1/4/2016 22:59
INC0006777,New,True,2,0,2,True,Caller 3873,Opened by  40,14/3/2016 14:22,?,?,Updated by 131,14/3/2016 17:46,Phone,Location 204,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,?,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 24,27/3/2016 22:12,1/4/2016 22:59
INC0006777,Active,True,2,0,3,True,Caller 3873,Opened by  40,14/3/2016 14:22,?,?,Updated by 467,14/3/2016 20:52,Phone,Location 204,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,?,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 24,27/3/2016 22:12,1/4/2016 22:59
INC0006777,Active,True,3,0,5,True,Caller 3873,Opened by  40,14/3/2016 14:22,?,?,Updated by 60,16/3/2016 11:38,Phone,Location 204,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 24,27/3/2016 22:12,1/4/2016 22:59
INC0006777,Active,True,3,0,6,True,Caller 3873,Opened by  40,14/3/2016 14:22,?,?,Updated by 682,17/3/2016 23:28,Phone,Location 204,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 24,27/3/2016 22:12,1/4/2016 22:59
INC0006777,Active,True,3,0,11,True,Caller 3873,Opened by  40,14/3/2016 14:22,?,?,Updated by 874,26/3/2016 16:54,Phone,Location 204,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 24,27/3/2016 22:12,1/4/2016 22:59
INC0006777,Active,True,4,0,12,True,Caller 3873,Opened by  40,14/3/2016 14:22,?,?,Updated by 874,26/3/2016 16:54,Phone,Location 204,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 24,27/3/2016 22:12,1/4/2016 22:59
INC0006777,Resolved,True,4,0,13,True,Caller 3873,Opened by  40,14/3/2016 14:22,?,?,Updated by 111,27/3/2016 22:12,Phone,Location 204,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 26,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 24,27/3/2016 22:12,1/4/2016 22:59
INC0006777,Closed,False,4,0,14,False,Caller 3873,Opened by  40,14/3/2016 14:22,?,?,Updated by 908,1/4/2016 22:59,Phone,Location 204,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 26,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 24,27/3/2016 22:12,1/4/2016 22:59
INC0006778,Awaiting User Info,True,0,0,0,True,Caller 330,Opened by  55,14/3/2016 14:22,?,?,Updated by 908,14/3/2016 14:22,Phone,Location 143,Category 32,Subcategory 9,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,16/3/2016 12:43,24/3/2016 19:00
INC0006778,Awaiting User Info,True,0,0,1,True,Caller 330,Opened by  55,14/3/2016 14:22,?,?,Updated by 44,16/3/2016 12:35,Phone,Location 143,Category 32,Subcategory 9,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,16/3/2016 12:43,24/3/2016 19:00
INC0006778,Resolved,True,0,0,2,True,Caller 330,Opened by  55,14/3/2016 14:22,?,?,Updated by 265,16/3/2016 12:43,Phone,Location 143,Category 32,Subcategory 9,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,16/3/2016 12:43,24/3/2016 19:00
INC0006778,Closed,False,0,0,3,False,Caller 330,Opened by  55,14/3/2016 14:22,?,?,Updated by 908,24/3/2016 19:00,Phone,Location 143,Category 32,Subcategory 9,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,16/3/2016 12:43,24/3/2016 19:00
INC0006779,Active,True,0,0,0,True,Caller 274,Opened by  460,14/3/2016 14:23,Created by 199,14/3/2016 14:27,Updated by 833,14/3/2016 14:27,Phone,Location 204,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,14/3/2016 14:43,24/3/2016 18:52
INC0006779,Active,True,0,0,1,True,Caller 274,Opened by  460,14/3/2016 14:23,Created by 199,14/3/2016 14:27,Updated by 833,14/3/2016 14:28,Phone,Location 204,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,14/3/2016 14:43,24/3/2016 18:52
INC0006779,Active,True,0,0,2,True,Caller 274,Opened by  460,14/3/2016 14:23,Created by 199,14/3/2016 14:27,Updated by 833,14/3/2016 14:42,Phone,Location 204,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,14/3/2016 14:43,24/3/2016 18:52
INC0006779,Resolved,True,0,0,3,True,Caller 274,Opened by  460,14/3/2016 14:23,Created by 199,14/3/2016 14:27,Updated by 833,14/3/2016 14:43,Phone,Location 204,Category 24,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,14/3/2016 14:43,24/3/2016 18:52
