number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0002325,Awaiting User Info,True,1,0,8,True,Caller 93,Opened by  193,4/3/2016 09:46,Created by 88,4/3/2016 09:59,Updated by 364,9/3/2016 08:32,Phone,Location 161,Category 45,Subcategory 94,Symptom 609,?,1 - High,1 - High,1 - Critical,Group 15,Resolver 103,True,True,Do Not Notify,Problem ID  17,CHG0000132,?,?,code 6,Resolved by 92,9/3/2016 09:22,14/3/2016 10:00
INC0002325,Awaiting User Info,True,1,0,9,True,Caller 93,Opened by  193,4/3/2016 09:46,Created by 88,4/3/2016 09:59,Updated by 364,9/3/2016 09:11,Phone,Location 161,Category 45,Subcategory 94,Symptom 609,?,1 - High,1 - High,1 - Critical,Group 15,Resolver 103,True,True,Do Not Notify,Problem ID  17,CHG0000132,?,?,code 6,Resolved by 92,9/3/2016 09:22,14/3/2016 10:00
INC0002325,Awaiting User Info,True,1,0,10,True,Caller 93,Opened by  193,4/3/2016 09:46,Created by 88,4/3/2016 09:59,Updated by 364,9/3/2016 09:19,Phone,Location 161,Category 45,Subcategory 94,Symptom 609,?,1 - High,1 - High,1 - Critical,Group 15,Resolver 103,True,True,Do Not Notify,Problem ID  17,CHG0000132,?,?,code 6,Resolved by 92,9/3/2016 09:22,14/3/2016 10:00
INC0002325,Awaiting User Info,True,1,0,11,True,Caller 93,Opened by  193,4/3/2016 09:46,Created by 88,4/3/2016 09:59,Updated by 364,9/3/2016 09:21,Phone,Location 161,Category 45,Subcategory 94,Symptom 609,?,1 - High,1 - High,1 - Critical,Group 15,Resolver 103,True,True,Do Not Notify,Problem ID  17,CHG0000132,?,?,code 6,Resolved by 92,9/3/2016 09:22,14/3/2016 10:00
INC0002325,Resolved,True,1,0,12,True,Caller 93,Opened by  193,4/3/2016 09:46,Created by 88,4/3/2016 09:59,Updated by 364,9/3/2016 09:22,Phone,Location 161,Category 45,Subcategory 94,Symptom 609,?,1 - High,1 - High,1 - Critical,Group 15,Resolver 103,True,True,Do Not Notify,Problem ID  17,CHG0000132,?,?,code 6,Resolved by 92,9/3/2016 09:22,14/3/2016 10:00
INC0002325,Closed,False,1,0,13,False,Caller 93,Opened by  193,4/3/2016 09:46,Created by 88,4/3/2016 09:59,Updated by 908,14/3/2016 10:00,Phone,Location 161,Category 45,Subcategory 94,Symptom 609,?,1 - High,1 - High,1 - Critical,Group 15,Resolver 103,True,True,Do Not Notify,Problem ID  17,CHG0000132,?,?,code 6,Resolved by 92,9/3/2016 09:22,14/3/2016 10:00
INC0002326,New,True,0,0,0,True,Caller 295,Opened by  40,4/3/2016 09:46,?,?,Updated by 908,4/3/2016 09:46,Phone,Location 210,Category 61,Subcategory 164,Symptom 114,?,2 - Medium,2 - Medium,3 - Moderate,Group 74,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 180,8/3/2016 09:20,24/3/2016 18:40
INC0002326,New,True,1,0,2,True,Caller 295,Opened by  40,4/3/2016 09:46,?,?,Updated by 3,7/3/2016 16:11,Phone,Location 210,Category 61,Subcategory 164,Symptom 114,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 180,8/3/2016 09:20,24/3/2016 18:40
INC0002326,New,True,1,0,3,True,Caller 295,Opened by  40,4/3/2016 09:46,?,?,Updated by 533,8/3/2016 09:20,Phone,Location 210,Category 61,Subcategory 164,Symptom 114,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 180,8/3/2016 09:20,24/3/2016 18:40
INC0002326,Resolved,True,1,0,4,True,Caller 295,Opened by  40,4/3/2016 09:46,?,?,Updated by 533,8/3/2016 09:20,Phone,Location 210,Category 61,Subcategory 164,Symptom 114,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 180,8/3/2016 09:20,24/3/2016 18:40
INC0002326,Closed,False,1,0,5,False,Caller 295,Opened by  40,4/3/2016 09:46,?,?,Updated by 908,24/3/2016 18:40,Phone,Location 210,Category 61,Subcategory 164,Symptom 114,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 180,8/3/2016 09:20,24/3/2016 18:40
INC0002329,Active,True,0,0,0,True,Caller 5071,Opened by  120,4/3/2016 09:48,Created by 59,4/3/2016 09:50,Updated by 256,4/3/2016 09:50,Phone,Location 204,Category 45,Subcategory 107,Symptom 469,?,2 - Medium,2 - Medium,3 - Moderate,Group 15,Resolver 124,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 57,13/10/2016 10:48,18/10/2016 12:00
INC0002329,Awaiting Problem,True,0,0,1,True,Caller 5071,Opened by  120,4/3/2016 09:48,Created by 59,4/3/2016 09:50,Updated by 256,4/3/2016 09:51,Phone,Location 204,Category 45,Subcategory 107,Symptom 469,?,2 - Medium,2 - Medium,3 - Moderate,Group 15,Resolver 124,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 57,13/10/2016 10:48,18/10/2016 12:00
INC0002329,Resolved,True,0,0,2,True,Caller 5071,Opened by  120,4/3/2016 09:48,Created by 59,4/3/2016 09:50,Updated by 256,13/10/2016 10:48,Phone,Location 204,Category 45,Subcategory 107,Symptom 469,?,2 - Medium,2 - Medium,3 - Moderate,Group 15,Resolver 124,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 57,13/10/2016 10:48,18/10/2016 12:00
INC0002329,Closed,False,0,0,3,False,Caller 5071,Opened by  120,4/3/2016 09:48,Created by 59,4/3/2016 09:50,Updated by 908,18/10/2016 12:00,Phone,Location 204,Category 45,Subcategory 107,Symptom 469,?,2 - Medium,2 - Medium,3 - Moderate,Group 15,Resolver 124,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 57,13/10/2016 10:48,18/10/2016 12:00
INC0002332,New,True,0,0,0,True,Caller 1846,?,4/3/2016 09:51,Created by 89,4/3/2016 09:53,Updated by 370,4/3/2016 09:53,Phone,Location 204,Category 34,Subcategory 294,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,28/6/2016 10:31,3/7/2016 11:00
INC0002332,New,True,1,0,2,True,Caller 1846,?,4/3/2016 09:51,Created by 89,4/3/2016 09:53,Updated by 213,7/3/2016 16:24,Phone,Location 204,Category 34,Subcategory 294,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 9,Resolver 57,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,28/6/2016 10:31,3/7/2016 11:00
INC0002332,New,True,2,0,4,True,Caller 1846,?,4/3/2016 09:51,Created by 89,4/3/2016 09:53,Updated by 370,11/3/2016 13:05,Phone,Location 204,Category 34,Subcategory 294,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,28/6/2016 10:31,3/7/2016 11:00
INC0002332,New,True,3,0,5,True,Caller 1846,?,4/3/2016 09:51,Created by 89,4/3/2016 09:53,Updated by 135,14/3/2016 08:30,Phone,Location 204,Category 34,Subcategory 294,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 9,Resolver 57,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,28/6/2016 10:31,3/7/2016 11:00
INC0002332,New,True,3,0,7,True,Caller 1846,?,4/3/2016 09:51,Created by 89,4/3/2016 09:53,Updated by 44,17/3/2016 13:24,Phone,Location 204,Category 34,Subcategory 294,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 9,Resolver 57,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,28/6/2016 10:31,3/7/2016 11:00
INC0002332,New,True,3,0,8,True,Caller 1846,?,4/3/2016 09:51,Created by 89,4/3/2016 09:53,Updated by 44,17/3/2016 13:29,Phone,Location 204,Category 34,Subcategory 294,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 9,Resolver 57,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,28/6/2016 10:31,3/7/2016 11:00
INC0002332,Active,True,3,0,9,True,Caller 1846,?,4/3/2016 09:51,Created by 89,4/3/2016 09:53,Updated by 44,18/3/2016 13:36,Phone,Location 204,Category 34,Subcategory 294,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 9,Resolver 57,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,28/6/2016 10:31,3/7/2016 11:00
INC0002332,Active,True,3,0,20,True,Caller 1846,?,4/3/2016 09:51,Created by 89,4/3/2016 09:53,Updated by 370,19/4/2016 13:09,Phone,Location 204,Category 34,Subcategory 294,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 9,Resolver 57,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,28/6/2016 10:31,3/7/2016 11:00
INC0002332,Active,True,4,0,21,True,Caller 1846,?,4/3/2016 09:51,Created by 89,4/3/2016 09:53,Updated by 370,19/4/2016 13:09,Phone,Location 204,Category 34,Subcategory 294,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,28/6/2016 10:31,3/7/2016 11:00
INC0002332,Active,True,5,0,22,True,Caller 1846,?,4/3/2016 09:51,Created by 89,4/3/2016 09:53,Updated by 135,19/4/2016 13:23,Phone,Location 204,Category 34,Subcategory 294,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 9,Resolver 57,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,28/6/2016 10:31,3/7/2016 11:00
INC0002332,Active,True,6,0,37,True,Caller 1846,?,4/3/2016 09:51,Created by 89,4/3/2016 09:53,Updated by 241,1/6/2016 15:34,Phone,Location 204,Category 34,Subcategory 294,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,28/6/2016 10:31,3/7/2016 11:00
INC0002332,Active,True,6,0,38,True,Caller 1846,?,4/3/2016 09:51,Created by 89,4/3/2016 09:53,Updated by 213,2/6/2016 09:08,Phone,Location 204,Category 34,Subcategory 294,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,28/6/2016 10:31,3/7/2016 11:00
INC0002332,Awaiting Vendor,True,6,0,39,True,Caller 1846,?,4/3/2016 09:51,Created by 89,4/3/2016 09:53,Updated by 213,2/6/2016 10:45,Phone,Location 204,Category 34,Subcategory 294,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,True,False,Do Not Notify,?,?,code 8s,?,code 6,Resolved by 53,28/6/2016 10:31,3/7/2016 11:00
INC0002332,Awaiting Vendor,True,6,0,48,True,Caller 1846,?,4/3/2016 09:51,Created by 89,4/3/2016 09:53,Updated by 213,28/6/2016 10:31,Phone,Location 204,Category 34,Subcategory 294,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,True,False,Do Not Notify,?,?,code 8s,?,code 6,Resolved by 53,28/6/2016 10:31,3/7/2016 11:00
INC0002332,Resolved,True,6,0,49,True,Caller 1846,?,4/3/2016 09:51,Created by 89,4/3/2016 09:53,Updated by 213,28/6/2016 10:31,Phone,Location 204,Category 34,Subcategory 294,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 53,28/6/2016 10:31,3/7/2016 11:00
INC0002332,Closed,False,6,0,50,False,Caller 1846,?,4/3/2016 09:51,Created by 89,4/3/2016 09:53,Updated by 908,3/7/2016 11:00,Phone,Location 204,Category 34,Subcategory 294,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 53,28/6/2016 10:31,3/7/2016 11:00
INC0002334,New,True,0,0,0,True,Caller 416,Opened by  402,4/3/2016 09:54,Created by 172,4/3/2016 09:57,Updated by 750,4/3/2016 09:57,Phone,Location 161,Category 53,Subcategory 117,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 22,4/3/2016 10:18,9/3/2016 11:00
INC0002334,Active,True,0,0,1,True,Caller 416,Opened by  402,4/3/2016 09:54,Created by 172,4/3/2016 09:57,Updated by 109,4/3/2016 10:03,Phone,Location 161,Category 53,Subcategory 117,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 22,4/3/2016 10:18,9/3/2016 11:00
INC0002334,Resolved,True,0,0,2,True,Caller 416,Opened by  402,4/3/2016 09:54,Created by 172,4/3/2016 09:57,Updated by 109,4/3/2016 10:18,Phone,Location 161,Category 53,Subcategory 117,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 22,4/3/2016 10:18,9/3/2016 11:00
INC0002334,Closed,False,0,0,3,True,Caller 416,Opened by  402,4/3/2016 09:54,Created by 172,4/3/2016 09:57,Updated by 908,9/3/2016 11:00,Phone,Location 161,Category 53,Subcategory 117,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 22,4/3/2016 10:18,9/3/2016 11:00
INC0002335,New,True,0,0,0,True,Caller 1965,Opened by  180,4/3/2016 09:55,Created by 81,4/3/2016 09:58,Updated by 340,4/3/2016 09:58,Phone,Location 204,Category 24,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 125,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,7/3/2016 12:45,24/3/2016 18:40
INC0002335,New,True,0,0,1,True,Caller 1965,Opened by  180,4/3/2016 09:55,Created by 81,4/3/2016 09:58,Updated by 340,4/3/2016 09:59,Phone,Location 204,Category 24,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 125,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,7/3/2016 12:45,24/3/2016 18:40
INC0002335,New,True,0,0,2,True,Caller 1965,Opened by  180,4/3/2016 09:55,Created by 81,4/3/2016 09:58,Updated by 859,4/3/2016 10:27,Phone,Location 204,Category 24,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 125,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,7/3/2016 12:45,24/3/2016 18:40
INC0002335,Active,True,1,0,3,True,Caller 1965,Opened by  180,4/3/2016 09:55,Created by 81,4/3/2016 09:58,Updated by 859,4/3/2016 10:27,Phone,Location 204,Category 24,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,7/3/2016 12:45,24/3/2016 18:40
INC0002335,Resolved,True,1,0,5,True,Caller 1965,Opened by  180,4/3/2016 09:55,Created by 81,4/3/2016 09:58,Updated by 465,7/3/2016 12:45,Phone,Location 204,Category 24,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,7/3/2016 12:45,24/3/2016 18:40
INC0002335,Closed,False,1,0,6,False,Caller 1965,Opened by  180,4/3/2016 09:55,Created by 81,4/3/2016 09:58,Updated by 908,24/3/2016 18:40,Phone,Location 204,Category 24,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,7/3/2016 12:45,24/3/2016 18:40
INC0002336,New,True,0,0,0,True,Caller 5434,Opened by  501,4/3/2016 09:56,Created by 216,4/3/2016 09:58,Updated by 915,4/3/2016 09:58,Phone,Location 204,Category 34,Subcategory 154,?,?,3 - Low,3 - Low,4 - Low,Group 9,Resolver 125,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,28/6/2016 09:34,3/7/2016 10:00
INC0002336,New,True,1,0,3,True,Caller 5434,Opened by  501,4/3/2016 09:56,Created by 216,4/3/2016 09:58,Updated by 370,11/3/2016 12:52,Phone,Location 204,Category 34,Subcategory 154,?,?,3 - Low,3 - Low,4 - Low,Group 25,Resolver 125,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,28/6/2016 09:34,3/7/2016 10:00
INC0002336,New,True,2,0,4,True,Caller 5434,Opened by  501,4/3/2016 09:56,Created by 216,4/3/2016 09:58,Updated by 213,11/3/2016 15:44,Phone,Location 204,Category 34,Subcategory 154,?,?,3 - Low,3 - Low,4 - Low,Group 9,Resolver 125,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,28/6/2016 09:34,3/7/2016 10:00
INC0002336,Active,True,3,0,5,True,Caller 5434,Opened by  501,4/3/2016 09:56,Created by 216,4/3/2016 09:58,Updated by 370,11/3/2016 16:13,Phone,Location 204,Category 34,Subcategory 154,?,?,3 - Low,3 - Low,4 - Low,Group 25,Resolver 58,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,28/6/2016 09:34,3/7/2016 10:00
INC0002336,Active,True,4,0,6,True,Caller 5434,Opened by  501,4/3/2016 09:56,Created by 216,4/3/2016 09:58,Updated by 135,14/3/2016 08:29,Phone,Location 204,Category 34,Subcategory 154,?,?,3 - Low,3 - Low,4 - Low,Group 9,Resolver 119,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,28/6/2016 09:34,3/7/2016 10:00
INC0002336,Active,True,4,0,16,True,Caller 5434,Opened by  501,4/3/2016 09:56,Created by 216,4/3/2016 09:58,Updated by 370,11/4/2016 12:10,Phone,Location 204,Category 34,Subcategory 154,?,?,3 - Low,3 - Low,4 - Low,Group 9,?,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,28/6/2016 09:34,3/7/2016 10:00
